price,bedrooms,bathrooms,surface,floors,waterfront,view,condition,grade,zipcode,price_per_sqft
593000.0,2,2.5,2000,3.0,0,1,3,8,98116,296.5
390000.0,2,1.0,1140,1.0,0,0,3,7,98125,342.10526315789474
297000.0,3,1.0,1340,1.0,0,0,4,7,98070,221.6417910447761
355000.0,2,1.0,1450,1.0,0,0,4,7,98188,244.82758620689654
309900.0,3,2.5,2020,2.0,0,0,3,7,98003,153.41584158415841
257000.0,3,2.25,1810,2.0,0,0,3,7,98003,141.9889502762431
300000.0,3,2.0,1260,2.0,0,0,3,7,98117,238.0952380952381
500000.0,3,2.0,1560,3.0,0,0,3,8,98122,320.5128205128205
900000.0,8,4.0,4020,1.0,0,0,3,8,98107,223.88059701492537
695000.0,4,3.0,3150,2.0,0,0,3,9,98075,220.63492063492063
213400.0,4,2.5,1680,2.0,0,0,3,7,98030,127.02380952380952
425000.0,2,1.0,1320,1.0,0,0,3,7,98199,321.969696969697
420000.0,3,3.0,2700,2.0,0,0,4,9,98058,155.55555555555554
411000.0,1,1.0,1080,1.5,0,0,3,7,98199,380.55555555555554
762500.0,4,2.25,3130,2.0,0,0,3,9,98053,243.6102236421725
569950.0,5,4.5,4850,2.0,0,0,3,10,98023,117.51546391752578
258000.0,4,1.0,1220,1.5,0,0,5,6,98168,211.47540983606558
499000.0,3,2.25,1780,2.0,0,0,3,8,98029,280.3370786516854
310000.0,3,1.0,1250,1.0,0,0,4,7,98059,248.0
398500.0,2,2.5,1780,3.0,0,0,3,8,98103,223.87640449438203
250600.0,4,2.5,1930,1.0,0,0,3,7,98001,129.84455958549222
352000.0,4,2.5,2470,1.0,0,0,3,7,98038,142.51012145748987
600000.0,2,1.0,1180,1.0,0,1,3,7,98119,508.47457627118644
645000.0,3,1.0,2270,1.0,0,0,4,7,98115,284.1409691629956
291500.0,4,2.5,1770,2.0,0,0,3,7,98038,164.68926553672316
350000.0,4,1.75,2250,1.0,0,0,4,8,98030,155.55555555555554
279000.0,3,2.5,1540,1.0,0,0,3,7,98003,181.16883116883116
320000.0,2,1.0,820,1.0,0,0,3,6,98117,390.2439024390244
495000.0,2,2.0,1580,1.0,0,0,3,8,98053,313.2911392405063
490000.0,4,2.5,2430,1.0,0,0,3,7,98014,201.64609053497944
770000.0,5,1.5,2160,1.5,0,2,4,8,98107,356.48148148148147
215000.0,3,1.75,1770,1.0,0,0,3,8,98023,121.46892655367232
665000.0,3,3.5,3580,1.5,0,0,3,9,98038,185.75418994413408
423500.0,3,2.25,1890,1.0,0,0,3,7,98125,224.07407407407408
850000.0,3,3.0,1910,1.5,0,0,3,9,98103,445.0261780104712
155000.0,2,1.0,910,1.0,0,0,3,6,98118,170.32967032967034
505000.0,3,2.25,1460,1.0,0,0,3,7,98008,345.8904109589041
780000.0,3,3.5,3310,2.0,0,0,3,9,98029,235.64954682779455
165000.0,3,1.5,1630,1.0,0,0,3,7,98032,101.22699386503068
707000.0,2,2.5,2130,1.0,0,0,5,8,98199,331.92488262910797
497000.0,3,2.5,1220,3.0,0,0,3,8,98117,407.37704918032784
349170.0,4,1.75,1670,1.0,0,2,3,7,98178,209.08383233532933
287000.0,4,1.5,1300,1.5,0,0,3,7,98059,220.76923076923077
645000.0,4,2.5,2430,1.0,0,0,5,8,98007,265.4320987654321
238000.0,5,2.25,2240,2.0,0,0,3,7,98055,106.25
328000.0,5,2.25,2240,2.0,0,0,3,7,98055,146.42857142857142
365000.0,2,1.5,790,2.0,0,0,3,8,98119,462.0253164556962
380000.0,3,1.0,1380,1.0,0,0,4,7,98155,275.3623188405797
525000.0,4,1.5,1680,2.0,0,0,3,7,98033,312.5
402000.0,4,2.25,2000,2.0,0,0,5,7,98117,201.0
308000.0,2,1.0,1680,1.0,0,0,3,7,98072,183.33333333333334
405000.0,3,2.5,1960,2.0,0,0,3,7,98065,206.6326530612245
808000.0,3,1.75,2590,1.0,0,0,3,8,98177,311.96911196911196
875000.0,4,3.5,3790,2.5,0,0,3,9,98053,230.8707124010554
860000.0,3,2.5,2370,3.0,0,0,4,8,98074,362.8691983122363
367500.0,4,2.25,1930,1.0,0,0,3,8,98155,190.41450777202073
604000.0,6,3.5,2580,1.0,0,0,3,8,98052,234.10852713178295
230000.0,2,0.75,890,1.0,0,0,3,6,98045,258.4269662921348
435000.0,4,2.75,2160,1.0,0,0,3,7,98125,201.38888888888889
347500.0,4,2.5,1970,2.0,0,0,3,7,98038,176.39593908629442
525000.0,4,1.75,1570,1.0,0,2,3,7,98052,334.3949044585987
280000.0,2,1.5,1480,1.0,0,0,4,7,98146,189.1891891891892
490000.0,2,1.5,1480,1.0,0,0,4,7,98146,331.0810810810811
265000.0,4,1.75,1430,1.0,0,0,5,6,98056,185.3146853146853
645000.0,4,2.25,2720,1.0,0,0,4,8,98075,237.13235294117646
390000.0,3,2.25,2420,1.0,0,0,4,8,98058,161.15702479338842
267500.0,3,2.5,1400,1.0,0,0,3,7,98030,191.07142857142858
1275000.0,4,3.5,5844,2.0,0,1,3,11,98023,218.17248459958932
404000.0,4,1.75,1840,1.0,0,0,3,7,98008,219.56521739130434
380000.0,3,2.25,2530,2.0,0,0,3,8,98042,150.19762845849803
812500.0,4,2.75,2810,1.0,0,0,4,9,98006,289.1459074733096
265000.0,3,1.0,1020,1.0,0,0,5,7,98056,259.80392156862746
480000.0,5,2.75,2550,1.0,0,0,5,8,98056,188.23529411764707
264000.0,1,1.0,710,1.0,0,0,3,6,98133,371.83098591549293
1350000.0,5,3.0,5530,1.5,0,2,3,10,98072,244.122965641953
550000.0,4,1.75,2150,1.0,0,0,4,7,98052,255.8139534883721
615000.0,2,1.5,880,1.5,0,0,3,7,98122,698.8636363636364
464000.0,3,1.75,1630,1.0,0,0,3,8,98072,284.66257668711654
365000.0,3,1.0,1380,2.0,0,0,3,8,98042,264.4927536231884
490000.0,4,2.25,2800,1.0,0,0,3,8,98011,175.0
280927.0,4,2.25,2070,2.0,0,0,4,8,98032,135.71352657004832
282613.0,2,1.0,830,1.0,0,0,4,6,98133,340.49759036144576
675000.0,3,2.25,2770,2.0,0,0,3,10,98177,243.68231046931407
575550.0,4,2.5,2060,1.0,0,0,3,8,98052,279.3932038834951
259900.0,3,2.0,1490,1.0,0,0,4,7,98042,174.4295302013423
450000.0,4,2.25,2120,2.0,0,0,3,8,98045,212.26415094339623
487500.0,4,2.5,2810,2.0,0,0,3,9,98059,173.48754448398577
275000.0,4,2.25,2400,2.0,0,0,4,7,98002,114.58333333333333
305000.0,3,2.5,2460,2.0,0,0,3,8,98042,123.98373983739837
395000.0,3,1.75,2030,1.0,0,2,4,8,98092,194.58128078817734
215000.0,3,1.0,880,1.0,0,2,4,6,98022,244.3181818181818
410000.0,3,2.0,1320,1.5,0,0,4,7,98144,310.6060606060606
440000.0,4,2.5,2160,1.0,0,0,4,7,98155,203.7037037037037
1160000.0,4,3.5,4190,2.0,0,2,3,11,98027,276.8496420047733
500000.0,4,2.0,2280,1.0,0,0,4,7,98133,219.2982456140351
961000.0,5,2.75,2590,2.0,0,0,3,8,98105,371.04247104247105
825000.0,4,2.25,2770,2.0,0,0,4,9,98027,297.83393501805057
734000.0,3,1.75,2145,1.5,0,0,5,8,98103,342.1911421911422
490000.0,4,4.25,4480,2.0,0,0,3,7,98030,109.375
175000.0,4,2.5,1780,2.0,0,0,3,7,98198,98.31460674157303
190000.0,1,1.0,720,1.0,0,0,3,6,98118,263.8888888888889
305000.0,4,2.25,2050,2.0,0,0,4,7,98002,148.78048780487805
1300000.0,3,1.0,2040,1.0,0,3,5,8,98177,637.2549019607843
417000.0,2,1.0,920,1.0,0,0,3,6,98118,453.2608695652174
275000.0,2,1.0,680,1.0,0,0,2,5,98103,404.4117647058824
661000.0,3,2.5,1940,2.0,0,0,3,8,98052,340.7216494845361
435000.0,4,2.75,2230,1.0,0,0,3,8,98125,195.06726457399103
788000.0,5,2.25,2910,1.0,0,1,3,8,98005,270.79037800687286
408000.0,5,3.25,2820,1.5,0,0,3,7,98118,144.68085106382978
570000.0,2,1.0,1790,1.5,0,0,4,8,98144,318.43575418994413
400000.0,2,1.0,840,1.0,0,0,3,7,98136,476.1904761904762
247000.0,3,1.75,1820,1.0,0,0,4,8,98023,135.71428571428572
453000.0,3,1.75,1550,1.0,0,0,3,7,98125,292.258064516129
235000.0,2,1.0,1270,1.0,0,0,4,6,98118,185.03937007874015
675000.0,4,1.75,2460,1.5,0,3,5,7,98126,274.390243902439
516200.0,3,2.0,2110,1.0,0,0,5,6,98118,244.64454976303318
650000.0,1,1.0,920,1.5,0,0,3,6,98070,706.5217391304348
257100.0,3,1.5,1500,1.0,0,0,4,7,98022,171.4
457000.0,2,2.0,1440,1.0,0,0,3,8,98053,317.3611111111111
540000.0,3,1.75,1610,1.5,0,0,4,7,98117,335.40372670807454
268000.0,3,1.75,1970,1.0,0,0,4,8,98032,136.04060913705584
300000.0,3,1.0,1150,1.0,0,0,3,7,98008,260.8695652173913
380000.0,2,2.5,2110,1.0,0,0,4,8,98031,180.09478672985782
725000.0,3,2.5,3580,1.5,0,0,3,9,98038,202.51396648044692
249000.0,3,1.0,1000,1.0,0,0,3,7,98042,249.0
274000.0,5,1.0,1680,1.0,0,0,3,7,98155,163.0952380952381
396500.0,3,1.75,2390,1.0,0,0,3,8,98125,165.89958158995816
460000.0,2,1.5,1820,1.0,0,0,4,7,98133,252.74725274725276
277000.0,3,1.0,1100,1.0,0,0,4,7,98118,251.8181818181818
449500.0,6,4.0,2280,1.0,0,0,3,7,98108,197.14912280701753
785950.0,4,3.0,2530,1.5,0,0,3,7,98112,310.6521739130435
545000.0,3,2.5,1940,1.0,0,2,3,8,98034,280.92783505154637
244000.0,3,2.0,1360,1.0,0,0,4,7,98003,179.41176470588235
165000.0,3,2.5,1660,2.0,0,0,3,7,98042,99.39759036144578
435000.0,2,1.0,800,1.0,0,0,3,7,98107,543.75
642000.0,3,2.5,2670,1.0,0,0,3,10,98074,240.4494382022472
340000.0,3,2.5,1720,2.0,0,0,3,7,98148,197.67441860465115
730000.0,4,2.5,3550,2.0,0,0,4,9,98077,205.6338028169014
563250.0,3,1.75,1370,1.0,0,0,5,7,98122,411.13138686131384
675000.0,5,2.5,2820,2.0,0,0,3,8,98029,239.36170212765958
620000.0,3,1.5,1620,1.0,0,0,3,8,98117,382.71604938271605
275000.0,2,2.0,1290,1.0,0,0,3,7,98108,213.1782945736434
270000.0,3,1.0,1830,1.0,0,0,3,7,98028,147.54098360655738
325000.0,4,2.5,2040,2.0,0,0,3,8,98092,159.31372549019608
476100.0,4,2.5,1850,2.0,0,0,3,7,98029,257.35135135135135
700000.0,2,1.0,1300,1.0,0,0,4,8,98004,538.4615384615385
220000.0,4,2.0,1620,1.5,0,0,4,7,98042,135.80246913580248
236000.0,3,1.75,1560,1.0,0,0,3,7,98023,151.28205128205127
790000.0,3,2.5,2600,1.0,0,0,4,9,98117,303.84615384615387
350000.0,3,1.0,2010,1.0,0,0,3,7,98108,174.12935323383084
130000.0,2,1.0,780,1.0,0,0,3,6,98146,166.66666666666666
283200.0,4,2.5,1982,2.0,0,0,3,8,98030,142.8859737638749
273000.0,3,1.0,1500,1.0,0,0,3,6,98126,182.0
599000.0,5,2.25,2460,1.0,0,0,4,8,98052,243.4959349593496
460000.0,4,2.5,2680,1.0,0,3,3,8,98003,171.6417910447761
1157200.0,4,4.25,5860,2.0,0,0,4,10,98072,197.47440273037543
385000.0,4,1.75,1720,1.0,0,0,3,7,98034,223.8372093023256
264250.0,3,1.0,1420,1.5,0,0,3,6,98178,186.09154929577466
608000.0,3,2.5,1760,3.0,0,0,3,8,98119,345.45454545454544
450000.0,3,2.5,2790,2.0,0,0,4,9,98042,161.29032258064515
339950.0,5,2.0,1890,2.0,0,0,4,7,98178,179.86772486772486
760000.0,6,3.75,3810,2.0,0,0,4,8,98103,199.4750656167979
350000.0,2,1.0,1160,1.0,0,0,3,7,98103,301.7241379310345
541500.0,3,1.75,2320,1.0,0,2,4,8,98001,233.4051724137931
730000.0,6,2.75,3280,1.0,0,0,4,7,98007,222.5609756097561
215000.0,3,1.0,980,1.0,0,0,2,6,98106,219.3877551020408
420000.0,3,2.0,1640,1.0,0,0,4,7,98075,256.0975609756098
655000.0,4,2.25,2060,1.0,0,0,3,8,98006,317.9611650485437
240000.0,3,2.5,1500,2.0,0,0,4,7,98031,160.0
730000.0,4,2.0,2360,1.0,0,0,5,7,98199,309.3220338983051
390000.0,4,1.5,1940,1.0,0,0,3,7,98033,201.03092783505156
473000.0,3,1.0,1280,1.0,0,0,4,7,98006,369.53125
698000.0,4,3.5,3630,2.0,0,0,3,10,98056,192.28650137741047
511000.0,3,2.5,1820,2.0,0,0,3,9,98028,280.7692307692308
358000.0,2,1.5,960,2.0,0,0,3,7,98122,372.9166666666667
499990.0,3,1.75,1630,1.0,0,0,4,7,98007,306.74233128834356
322000.0,4,2.25,1940,1.0,0,0,3,7,98188,165.97938144329896
201000.0,3,1.0,980,1.0,0,0,3,7,98031,205.10204081632654
765000.0,4,2.5,3140,1.0,0,1,3,9,98166,243.63057324840764
920000.0,4,2.75,2880,1.5,0,0,5,9,98116,319.44444444444446
360000.0,4,2.0,1650,1.0,0,0,4,7,98155,218.1818181818182
297300.0,3,1.75,1980,2.0,0,0,3,8,98092,150.15151515151516
399000.0,3,1.0,860,1.0,0,0,4,6,98033,463.95348837209303
400000.0,3,1.0,1430,1.5,0,0,4,7,98133,279.72027972027973
230000.0,3,1.75,1260,1.0,0,0,4,6,98059,182.53968253968253
290000.0,3,1.0,960,1.0,0,0,4,7,98106,302.0833333333333
323800.0,3,2.5,2060,2.0,0,0,3,8,98023,157.18446601941747
574500.0,4,1.5,1430,1.5,0,0,4,9,98125,401.74825174825173
505000.0,3,2.25,1670,2.0,0,0,3,8,98199,302.3952095808383
372500.0,2,1.0,880,1.0,0,0,4,7,98133,423.29545454545456
425000.0,3,1.5,1300,1.0,0,0,3,7,98052,326.9230769230769
446250.0,3,2.5,2380,1.5,0,0,3,9,98045,187.5
330000.0,2,0.75,520,1.0,0,0,4,4,98010,634.6153846153846
608095.0,3,2.5,2680,2.0,0,1,3,9,98034,226.90111940298507
550000.0,3,2.5,2140,1.0,0,0,3,8,98006,257.0093457943925
265000.0,4,2.5,1820,2.0,0,0,3,7,98030,145.6043956043956
399888.0,4,2.25,1820,1.5,0,0,4,7,98133,219.71868131868132
430000.0,2,1.0,1050,1.0,0,0,5,7,98117,409.5238095238095
554990.0,3,2.5,2100,2.0,0,0,3,8,98028,264.2809523809524
359950.0,3,2.5,2210,2.0,0,0,3,8,98038,162.8733031674208
405000.0,2,1.0,860,1.0,0,0,4,6,98107,470.93023255813955
280000.0,2,1.0,870,1.0,0,0,3,7,98034,321.8390804597701
479950.0,4,2.25,2570,2.0,0,0,4,8,98058,186.75097276264592
575000.0,5,1.75,2980,1.0,0,0,4,9,98027,192.95302013422818
392000.0,4,2.25,2360,2.0,0,0,3,8,98058,166.10169491525423
760500.0,4,2.25,2310,2.0,0,0,4,9,98072,329.2207792207792
435000.0,3,2.5,2300,2.0,0,0,3,8,98019,189.1304347826087
261000.0,4,1.5,2040,1.0,0,0,3,7,98188,127.94117647058823
1482500.0,3,2.25,3290,2.0,0,0,3,9,98105,450.60790273556233
853800.0,7,4.0,2960,2.0,0,0,3,9,98144,288.44594594594594
657500.0,3,2.5,2670,2.0,0,0,3,9,98074,246.2546816479401
331950.0,4,2.5,2530,2.0,0,2,3,8,98092,131.20553359683794
514000.0,3,1.75,1720,1.0,0,1,3,8,98136,298.83720930232556
496000.0,3,3.5,3090,2.0,0,2,4,9,98070,160.5177993527508
1093000.0,4,2.5,3930,2.0,0,0,3,11,98052,278.117048346056
195700.0,3,1.0,1120,1.0,0,0,5,7,98042,174.73214285714286
1395710.0,4,2.25,3960,2.0,0,2,3,9,98112,352.4520202020202
1175000.0,4,3.25,4060,2.0,0,0,3,10,98077,289.4088669950739
643403.0,3,2.5,2350,1.0,0,0,4,9,98008,273.78851063829785
357000.0,4,2.5,2380,2.0,0,0,4,7,98031,150.0
865000.0,3,1.75,1480,1.0,0,0,3,7,98004,584.4594594594595
905000.0,3,2.5,2930,2.0,0,0,4,10,98007,308.8737201365188
265000.0,3,1.5,1290,1.0,0,0,3,6,98198,205.42635658914728
535000.0,2,2.5,2730,2.0,0,0,3,9,98056,195.97069597069597
450000.0,3,1.0,1290,1.0,0,0,4,6,98117,348.83720930232556
460500.0,4,2.5,2170,2.0,0,0,3,8,98059,212.21198156682027
315000.0,4,1.75,1850,1.0,0,0,3,7,98178,170.27027027027026
607500.0,4,2.5,2110,1.0,0,0,3,8,98008,287.91469194312793
432000.0,2,1.0,960,1.0,0,0,4,7,98103,450.0
479000.0,4,2.5,2590,2.0,0,0,3,8,98038,184.94208494208493
475000.0,5,2.75,3080,2.0,0,0,3,9,98058,154.2207792207792
415000.0,3,1.0,1630,1.0,0,0,3,7,98125,254.60122699386503
450000.0,2,1.0,910,1.0,0,0,4,6,98117,494.5054945054945
1140000.0,3,2.5,2780,1.5,0,1,4,8,98075,410.0719424460432
430000.0,5,3.0,3880,2.0,0,0,3,7,98056,110.82474226804123
296000.0,3,1.75,1360,1.0,0,0,5,7,98058,217.64705882352942
303000.0,4,2.25,2560,1.0,0,0,3,7,98001,118.359375
641000.0,4,2.5,2600,2.0,0,0,3,8,98075,246.53846153846155
280000.0,3,2.25,1220,1.0,0,0,3,7,98115,229.50819672131146
260750.0,3,2.0,1560,1.0,0,0,3,7,98003,167.14743589743588
601000.0,4,2.5,2080,2.0,0,0,3,8,98075,288.9423076923077
255000.0,3,1.5,1490,1.0,0,0,4,6,98166,171.14093959731542
555000.0,4,2.75,2020,1.0,0,0,4,8,98052,274.7524752475247
865000.0,3,1.5,1530,1.0,0,0,4,8,98039,565.3594771241831
1388000.0,4,2.5,3450,1.5,0,0,4,9,98004,402.3188405797101
315000.0,3,2.25,1400,1.0,0,0,2,7,98092,225.0
200000.0,2,1.0,1730,1.0,0,0,3,7,98001,115.60693641618496
357000.0,3,1.0,1370,1.0,0,0,3,7,98125,260.5839416058394
390000.0,2,1.5,1050,2.0,0,0,3,8,98122,371.42857142857144
462000.0,5,1.75,2840,1.0,0,0,4,7,98177,162.67605633802816
174500.0,2,1.0,1010,1.0,0,0,3,7,98198,172.77227722772278
305000.0,2,1.0,1210,1.5,0,0,3,6,98133,252.06611570247935
449000.0,5,1.75,1720,1.0,0,0,4,8,98133,261.04651162790697
260000.0,3,2.0,2710,2.0,0,0,3,6,98126,95.9409594095941
751000.0,4,2.5,3110,2.0,0,0,3,9,98052,241.47909967845658
370037.0,2,1.0,1250,1.0,0,0,4,7,98133,296.0296
229950.0,3,1.75,1900,2.0,0,0,4,7,98092,121.02631578947368
349000.0,3,1.75,1740,1.0,0,0,3,8,98058,200.57471264367817
348000.0,4,2.5,2070,2.0,0,0,3,8,98058,168.1159420289855
1220000.0,3,3.25,3030,2.0,0,2,3,9,98144,402.64026402640263
510000.0,4,3.0,3610,2.0,0,0,3,10,98023,141.2742382271468
265000.0,3,1.5,1520,1.0,0,0,4,7,98023,174.3421052631579
1250000.0,3,2.75,2780,3.0,0,2,3,10,98105,449.64028776978415
937500.0,4,4.0,5545,2.0,0,0,3,11,98014,169.07123534715961
485000.0,3,1.75,2590,1.0,0,0,4,8,98011,187.25868725868725
489000.0,4,1.0,1150,1.5,0,0,3,7,98115,425.2173913043478
400000.0,2,1.0,920,1.0,0,0,5,7,98136,434.7826086956522
638000.0,3,2.5,2110,2.0,0,0,3,9,98052,302.3696682464455
440000.0,3,1.75,1170,1.0,0,0,4,7,98052,376.0683760683761
305000.0,6,2.0,1900,1.0,0,0,2,7,98125,160.52631578947367
649950.0,6,2.0,1900,1.0,0,0,2,7,98125,342.07894736842104
680000.0,4,2.5,3290,2.0,0,0,3,9,98075,206.68693009118542
629000.0,4,2.5,2660,2.0,0,0,3,9,98059,236.46616541353384
555000.0,3,2.5,2160,2.0,0,0,3,8,98029,256.94444444444446
669000.0,4,2.75,2700,2.0,0,0,5,8,98077,247.77777777777777
272000.0,3,2.5,1980,2.0,0,0,3,8,98092,137.37373737373738
270000.0,4,2.25,2600,1.0,0,0,3,7,98178,103.84615384615384
215000.0,3,1.0,1280,1.0,0,0,3,6,98003,167.96875
690000.0,3,1.5,1710,1.0,0,0,4,7,98040,403.50877192982455
256000.0,4,1.75,1270,1.0,0,2,3,7,98178,201.5748031496063
255000.0,3,2.25,1890,1.0,0,0,3,7,98031,134.9206349206349
550000.0,7,4.0,3440,2.0,0,0,3,7,98103,159.88372093023256
410000.0,3,1.0,1190,1.0,0,0,4,7,98146,344.5378151260504
410000.0,2,1.0,1030,1.0,0,0,3,7,98136,398.05825242718447
259000.0,3,1.75,1240,1.0,0,0,3,7,98055,208.8709677419355
292000.0,3,1.0,1730,1.0,0,0,3,7,98168,168.78612716763007
518000.0,5,1.0,1590,1.5,0,0,3,7,98116,325.7861635220126
485000.0,3,2.5,1760,2.0,0,0,3,8,98029,275.5681818181818
259500.0,3,2.0,1330,1.0,0,0,3,7,98092,195.11278195488723
354000.0,4,2.5,2340,2.0,0,0,3,8,98038,151.28205128205127
999950.0,3,2.25,3740,2.0,0,0,5,8,98004,267.3663101604278
464500.0,3,1.75,1150,1.0,0,0,5,7,98006,403.9130434782609
300000.0,3,2.5,1750,2.0,0,0,3,7,98038,171.42857142857142
1080000.0,3,2.75,3890,2.0,0,1,3,8,98118,277.63496143958866
309950.0,4,2.5,1770,2.0,0,0,3,7,98023,175.1129943502825
315000.0,3,1.0,1160,1.5,0,0,3,7,98106,271.55172413793105
499950.0,3,1.0,1440,1.5,0,0,3,7,98115,347.1875
780000.0,4,2.0,2600,1.0,0,2,3,8,98119,300.0
885000.0,3,3.25,2640,1.0,0,2,4,8,98040,335.22727272727275
500000.0,2,1.0,1010,1.5,0,0,4,7,98112,495.0495049504951
329000.0,3,2.0,1840,1.0,0,2,3,8,98003,178.80434782608697
246000.0,4,1.75,1720,1.0,0,0,4,7,98058,143.02325581395348
405000.0,3,1.5,1280,1.0,0,0,4,7,98033,316.40625
349000.0,4,1.75,1700,1.0,0,0,5,7,98059,205.2941176470588
374950.0,4,2.5,1980,2.0,0,0,3,8,98031,189.36868686868686
306000.0,3,2.0,1160,1.0,0,0,3,7,98034,263.7931034482759
416000.0,4,1.75,1980,1.0,0,0,4,7,98008,210.1010101010101
560000.0,3,2.5,1960,2.0,0,0,4,8,98056,285.7142857142857
260000.0,3,1.5,1270,1.0,0,0,2,7,98155,204.7244094488189
306500.0,3,2.25,2060,1.0,0,0,4,8,98003,148.7864077669903
299950.0,3,1.75,1980,1.0,0,0,4,7,98058,151.489898989899
265500.0,3,2.5,1450,1.0,0,0,3,8,98092,183.10344827586206
219000.0,3,1.5,1200,1.0,0,0,3,7,98001,182.5
365000.0,3,1.75,1830,1.0,0,0,3,8,98072,199.45355191256832
499000.0,3,2.0,2090,1.5,0,0,3,7,98010,238.755980861244
366000.0,3,1.75,1510,1.0,0,0,3,7,98034,242.3841059602649
514950.0,3,2.25,1310,3.0,0,0,3,8,98117,393.0916030534351
875000.0,4,2.75,3790,2.0,0,0,3,10,98075,230.8707124010554
831000.0,3,2.25,2240,1.0,0,0,5,8,98005,370.98214285714283
689900.0,4,3.25,2740,2.0,0,0,3,9,98027,251.78832116788323
315000.0,3,2.5,1660,2.0,0,0,3,7,98038,189.75903614457832
336500.0,3,1.0,1480,1.0,0,0,3,7,98133,227.36486486486487
1100000.0,3,2.75,2640,1.5,0,0,5,8,98112,416.6666666666667
375000.0,6,2.0,1900,1.0,0,0,4,7,98133,197.3684210526316
289275.0,3,2.0,2860,1.0,0,0,3,9,98019,101.1451048951049
455000.0,4,3.5,3440,2.0,0,0,4,8,98198,132.2674418604651
505000.0,3,1.75,1640,1.0,0,2,3,8,98034,307.9268292682927
450000.0,3,1.0,1450,1.5,0,0,4,7,98126,310.3448275862069
567500.0,3,2.5,2300,2.0,0,0,3,8,98065,246.7391304347826
265000.0,3,1.5,1460,1.0,0,0,4,7,98055,181.5068493150685
340000.0,3,2.0,1570,1.0,0,0,3,8,98014,216.56050955414014
375000.0,3,2.0,1540,1.5,0,0,5,6,98019,243.5064935064935
920000.0,6,3.0,3300,2.0,0,0,3,8,98103,278.7878787878788
850000.0,4,2.25,2130,2.0,0,0,4,9,98040,399.0610328638498
202000.0,3,1.0,1010,1.0,0,0,5,7,98042,200.0
725000.0,4,3.0,2420,1.0,0,0,3,9,98077,299.58677685950414
900000.0,3,3.25,3870,2.0,0,0,3,10,98006,232.5581395348837
680200.0,2,1.5,1960,1.0,0,0,3,8,98103,347.0408163265306
216500.0,3,1.0,1170,1.0,0,0,4,6,98022,185.04273504273505
325000.0,3,1.5,1890,1.0,0,0,5,7,98003,171.95767195767195
675000.0,3,2.5,2250,2.0,0,0,3,9,98052,300.0
435000.0,2,0.75,750,1.0,0,1,3,4,98034,580.0
263500.0,3,1.75,1610,1.0,0,0,4,7,98010,163.66459627329192
550000.0,4,2.25,2590,2.0,0,0,3,8,98077,212.35521235521236
875000.0,3,2.5,2520,2.0,0,1,4,9,98116,347.22222222222223
246600.0,4,1.0,1340,1.0,0,0,5,7,98023,184.02985074626866
337000.0,3,2.25,1460,3.0,0,0,3,8,98133,230.82191780821918
240000.0,3,1.75,1380,1.0,0,0,3,7,98038,173.91304347826087
490000.0,3,1.75,1510,1.0,0,0,4,8,98005,324.50331125827813
510000.0,5,2.5,2510,1.0,0,0,4,7,98027,203.18725099601593
305000.0,3,1.0,910,1.0,0,0,3,7,98034,335.16483516483515
350000.0,3,2.5,1970,2.0,0,0,3,7,98019,177.66497461928935
284200.0,3,1.75,1540,1.0,0,0,3,7,98178,184.54545454545453
357000.0,4,2.5,1980,2.0,0,0,5,7,98038,180.3030303030303
854000.0,4,2.75,3150,1.0,0,0,3,10,98052,271.1111111111111
1175000.0,4,2.5,4700,2.0,0,0,3,10,98075,250.0
1000000.0,3,2.25,2300,1.0,0,0,4,8,98039,434.7826086956522
616500.0,4,2.25,1880,2.0,0,0,3,8,98103,327.9255319148936
750000.0,4,2.75,2640,2.0,0,0,5,7,98117,284.09090909090907
650000.0,6,4.5,3900,2.0,0,0,3,8,98052,166.66666666666666
275000.0,4,2.25,2670,1.0,0,0,4,8,98032,102.99625468164794
540000.0,4,1.75,1840,1.0,0,0,4,7,98105,293.4782608695652
225000.0,3,1.0,1120,1.0,0,0,4,6,98001,200.89285714285714
845000.0,4,2.5,2970,2.0,0,0,3,10,98006,284.5117845117845
490000.0,3,2.25,1410,1.0,0,0,5,6,98126,347.5177304964539
753000.0,4,2.5,3060,2.0,0,0,3,9,98029,246.07843137254903
475000.0,3,1.75,2490,1.0,0,0,3,7,98034,190.76305220883535
124000.0,1,0.75,840,1.5,0,0,3,6,98168,147.61904761904762
224000.0,1,0.75,840,1.5,0,0,3,6,98168,266.6666666666667
485000.0,2,1.0,1130,1.0,0,0,4,7,98117,429.20353982300884
230000.0,4,1.75,1850,1.0,0,0,4,6,98178,124.32432432432432
372000.0,4,2.75,2330,1.0,0,0,3,7,98031,159.656652360515
306000.0,4,2.5,1880,2.0,0,0,4,7,98042,162.7659574468085
905000.0,4,3.5,2980,2.0,0,0,3,9,98115,303.69127516778525
440000.0,4,1.0,1440,1.0,0,0,3,7,98116,305.55555555555554
280000.0,3,1.75,1630,1.0,0,0,4,7,98042,171.77914110429447
435000.0,3,2.5,1778,2.0,0,0,3,7,98014,244.65691788526433
425000.0,3,2.5,1930,2.0,0,0,3,8,98029,220.20725388601036
204950.0,2,0.75,1130,1.0,0,0,3,7,98188,181.3716814159292
670000.0,2,1.75,1650,1.0,0,0,4,7,98033,406.06060606060606
